0	22.2	0
0	21.6	0
0	21.6	0
0	21.6	0
0	39.2	0
0	39.2	0
0	33.3	0
0	33.3	0
0	32.9	0
0	32.9	0
0	32.9	0
0	25.4	0
0	25.4	0
0	17.9	0
0	17.9	0
0	18.1	0
0	18.1	0
0	18.1	0
0	8	0
0	8	0
0	15.1	0
0	15.1	0
0	10.1	0
0	15.1	0
0	15.1	0
0	27.9	0
0	27.9	0
0	29.4	0
0	29.4	0
0	34.6	0
0	29.6	0
0	29.6	0
0	51.8	0
0	51.8	0
0	44.2	0
0	44.2	0
0	43.7	0
0	43.7	0
0	43.7	0
0	8.7	0
0	8.7	0
0	4.7	0
0	10.7	0
0	6	0
0	6	0
0	6	0
0	17.9	0
0	17.9	0
0	27.6	0
0	21.6	0
0	26.1	0
0	26.1	0
0	26.1	0
0	15.1	0
0	15.1	0
0	14.5	0
0	14.5	0
0	15	0
0	15	0
0	15	0
0	20.6	0
0	20.6	0
0	20.4	0
0	20.4	0
0	20.6	0
0	20.6	0
0	20.6	0
0	20.8	0
0	20.8	0
0	14.3	0
0	14.3	0
0	14.5	0
0	14.5	0
0	14.5	0
0	15.2	0
0	15.2	0
0	16.8	0
0	16.8	0
0	16.5	0
0	16.5	0
0	16.5	0
0	13.8	0
0	13.8	0
0	16.5	0
0	16.5	0
0	16.1	0
0	16.1	0
0	16.1	0
0	11.4	0
0	17.4	0
0	18.7	0
0	23.2	0
0	22.5	0
0	29	0
0	29	0
0	35.1	0
0	29.1	0
0	28	0
0	26.5	0
0	26.8	0
0	20.3	0
0	24.9	0
0	18.8	0
0	18.8	0
0	11.9	0
0	8.9	0
0	4.6	0
0	7.1	0
0	2.5	0
0	6.8	0
0	6.8	0
0	11.2	0
0	11.2	0
0	15.2	0
0	12.7	0
0	12.7	0
0	12.9	0
0	12.9	0
0	8.5	0
0	14.1	0
0	18.1	0
0	18.1	0
0	18.1	0
0	13.6	0
0	18.4	0
0	24.4	0
0	18.8	0
0	15.2	0
0	21.4	0
0	21.4	0
0	28.6	0
0	23.8	0
0	23.6	0
0	23.6	0
0	19.2	0
0	13	0
0	13	0
0	5.8	0
0	5.8	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	6	0
0	6	0
0	12	0
0	12	0
0	18	0
0	18	0
0	18	0
0	18.5	0
0	18.5	0
0	19.5	0
0	19.5	0
0	20	0
0	20	0
0	20	0
0	24.5	0
0	24.5	0
0	25.5	0
0	25.5	0
0	19	0
0	59	0
0	59	0
0	55	0
0	65.3	0
0	57.3	0
0	66.8	0
0	76.3	0
0	42.3	0
0	42.3	0
0	41.8	0
0	42.2	0
0	42.2	0
0	43.2	0
0	33.7	0
0	67.7	0
0	67.7	0
0	70.8	0
0	69.3	0
0	69.3	0
0	70.2	0
0	77.7	0
0	47.2	0
0	47.2	0
0	47.9	0
0	51	0
0	51	0
0	49.4	0
0	50.9	0
0	52.5	0
0	58.5	0
0	53.2	0
0	43.9	0
0	43.9	0
0	46.1	0
0	45.5	0
0	48.9	0
0	42.9	0
0	42.6	0
0	51.4	0
0	51.4	0
0	48.8	0
0	48.9	0
0	40.4	0
0	52.8	0
0	48.1	0
0	45.4	0
0	45.4	0
0	47.1	0
0	38.6	0
0	40.1	0
0	27.7	0
0	32.5	0
0	34.3	0
0	34.3	0
0	36.7	0
0	36.7	0
0	40.6	0
0	40.6	0
0	40.6	0
0	44.1	0
0	52.1	0
0	38.6	0
0	45.1	0
0	38.7	0
0	38.7	0
0	35.4	0
0	32.4	0
0	24.4	0
0	24.4	0
0	32.9	0
0	42.4	0
0	42.4	0
0	40.9	0
0	32.7	0
0	32.7	0
0	41.3	0
0	26.3	0
0	11.8	0
0	11.8	0
0	15.8	0
1	209.6	0
1	217.6	0
1	197.3	0
1	196.3	0
1	195.3	0
1	193.3	0
1	195.3	0
1	195.3	0
1	196.3	0
1	196.6	0
1	183.6	0
1	187.3	0
1	172.3	0
1	152.3	0
1	155.3	0
1	147.3	0
1	141	0
1	148	0
1	141.3	0
1	138.3	0
1	144.3	0
1	124.3	0
1	107.3	0
1	113.6	0
1	121.6	0
1	121.3	0
1	144.3	0
1	157.3	0
1	180.3	0
1	174.3	0
1	190	0
1	175	0
1	175	0
1	160	0
1	164	0
1	164	0
1	171	0
1	151.3	0
1	167.3	0
1	173.3	0
1	173.3	0
1	160.3	0
1	151.3	0
1	167.3	0
1	169.3	0
1	168.3	0
1	180.8	0
1	190.8	0
1	201.1	0
1	210.1	0
1	210.1	0
1	208.1	0
1	207.1	0
1	203.6	0
1	193.6	0
1	197.3	0
1	188.3	0
1	187.3	0
1	186.3	0
1	181.3	0
1	172.3	0
1	165.3	0
1	149.3	0
1	149.3	0
1	142.3	0
1	139	0
1	130	0
1	129	0
1	129	0
1	132	0
1	130	0
1	115	0
1	101	0
1	78	0
1	57	0
1	41	0
1	30	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	23.5	0
1	45.5	0
1	67.5	0
1	83.9	0
1	106.9	0
1	141.9	0
1	164.9	0
1	169.8	0
1	167.8	0
1	161.8	0
1	170.9	0
1	170.9	0
1	164.9	0
1	170.9	0
1	173.9	0
1	177.9	0
1	180.9	0
1	177.7	0
1	182.7	0
1	176.7	0
1	163.7	0
1	162.6	0
1	156.6	0
1	160.6	0
1	157.3	0
1	145.3	0
1	139.4	0
1	152.4	0
1	151.1	0
1	160.1	0
1	159.1	0
1	156.4	0
1	158.4	0
1	157.3	0
1	138.3	0
1	114.3	0
1	111.6	0
1	103.6	0
1	106.3	0
1	106.3	0
1	106.8	0
1	113.3	0
1	108.3	0
1	92.3	0
1	93.3	0
1	90.6	0
1	109.6	0
1	105.1	0
1	111.6	0
1	131.1	0
1	151.8	0
1	152.8	0
1	166.2	0
1	151.2	0
1	156.2	0
1	145.2	0
1	129.7	0
1	115.4	0
1	115.4	0
1	100	0
1	94	0
1	91.3	0
1	95.3	0
1	91.3	0
1	82.9	0
1	85.9	0
1	98.1	0
1	116.1	0
1	120.1	0
1	134.1	0
1	151.6	0
1	175.3	0
1	172.3	0
1	179.6	0
1	183.6	0
1	183.6	0
1	182.9	0
1	179.7	0
1	168	0
1	165	0
1	145.5	0
1	126.5	0
1	121.9	0
1	108.6	0
1	128.8	0
1	140.5	0
1	143.5	0
1	142	0
1	123	0
1	121.3	0
1	115.3	0
1	80.8	0
1	72.1	0
1	72.1	0
1	80.6	0
1	103.6	0
1	114.9	0
1	141.9	0
1	164.9	0
1	166.6	0
1	173.6	0
1	191.6	0
1	206.6	0
1	217.3	0
1	214.3	0
1	209.3	0
1	220.3	0
1	211.3	0
1	192.3	0
1	154.3	0
1	154.3	0
1	143.3	0
1	143.3	0
1	145.3	0
1	147.3	0
1	157.8	0
1	188.8	0
1	183.4	0
1	189.4	0
1	192.4	0
1	194.4	0
1	209.4	0
1	199.6	0
1	191.6	0
1	195	0
1	202	0
1	204	0
1	204	0
1	173	0
1	166	0
1	143	0
1	111	0
1	94	0
1	94	0
1	91.5	0
1	103.5	0
1	115.5	0
1	141.5	0
1	163.8	0
1	174.8	0
1	151.8	0
1	146.3	0
1	134.3	0
1	116.3	0
1	108.3	0
1	111	0
1	96	0
1	99	0
1	96.4	0
1	111.4	0
1	125.4	0
1	137.4	0
1	112.4	0
1	111.4	0
1	136.4	0
1	145	0
1	153.5	0
1	166.5	0
1	156.3	0
1	176.8	0
1	189.8	0
1	185.8	0
1	172.8	0
1	174.3	0
1	177.3	0
1	182.5	0
1	172	0
1	165.5	0
1	173.5	0
1	175.5	0
1	173.1	0
1	146.1	0
1	157.6	0
1	180.1	0
1	183.6	0
1	175.6	0
1	185.6	0
1	187	0
1	207.5	0
1	201	0
1	187	0
1	191	0
1	167	0
1	148	0
1	149	0
1	147.5	0
1	141.5	0
1	157.3	0
1	162.3	0
1	184.3	0
1	208.3	0
1	198.3	0
1	203.3	0
1	213.3	0
1	204.5	0
1	204.5	0
1	202.5	0
1	198.5	0
1	198.5	0
1	186.8	0
1	183.8	0
1	173.3	0
1	156.3	0
1	145.3	0
1	138.6	0
1	194	0
1	181	0
1	194	0
1	172	0
1	162	0
1	158	0
1	160	0
1	148	0
1	150	0
1	154	0
1	154	0
1	153	0
1	153	0
1	137	0
1	154	0
1	165	0
1	150.5	0
1	154.5	0
1	167.5	0
1	161.5	0
1	175.5	0
1	155.5	0
1	149.6	0
1	149.6	0
1	139.6	0
1	139.6	0
1	147.6	0
1	152.6	0
1	170.6	0
1	165.5	0
1	184	0
1	198	0
1	186	0
1	187	0
1	191	0
1	196	0
1	192	0
1	197	0
1	191	0
1	169	0
1	163	0
1	157	0
1	135	0
1	138	0
1	129	0
2	0	0
2	0	0
2	0	0
2	0	0
2	0	0
2	0	0
2	13	0
2	29	0
2	42	0
2	55.5	0
2	64.5	0
2	64.5	0
2	64.5	0
2	64.1	0
2	48.1	0
2	35.1	0
2	21.6	0
2	18.6	0
2	18.6	0
2	24.6	0
2	12	0
2	12	0
2	12	0
2	12	0
2	6	0
2	6	0
2	6	0
2	6	0
2	12	0
2	12	0
2	18	0
2	18	0
2	27	0
2	21	0
2	30	0
2	24	0
2	33	0
2	27	0
2	39	0
2	30	0
2	39	0
2	39	0
2	39	0
2	30	0
2	30	0
2	18	0
2	18	0
2	9	0
2	13	0
2	26	0
2	26	0
2	39	0
2	52	0
2	62	0
2	62	0
2	62	0
2	62	0
2	75	0
2	74.6	0
2	61.6	0
2	65.1	0
2	78.1	0
2	75	0
2	62	0
2	62	0
2	61.9	0
2	74.9	0
2	78.4	0
2	80.4	0
2	86.5	0
2	86.5	0
2	86.5	0
2	89	0
2	89	0
2	92.5	0
2	92.5	0
2	93.5	0
2	111.5	0
2	111.5	0
2	111.3	0
2	111.3	0
2	102.9	0
2	101.9	0
2	99.9	0
2	102.9	0
2	102.9	0
2	101.7	0
2	101.7	0
2	89.6	0
2	90.6	0
2	94.6	0
2	102.8	0
2	123.8	0
2	129.7	0
2	129.7	0
2	157.7	0
2	142.7	0
2	138.7	0
2	118.5	0
2	108.5	0
2	107	0
2	101.2	0
2	73.2	0
2	73.2	0
2	58.2	0
2	49.2	0
2	38.2	0
2	37.2	0
2	48	0
2	71	0
2	84	0
2	99	0
2	113	0
2	119	0
2	116	0
2	111	0
2	109	0
2	109	0
2	94	0
2	99	0
2	93	0
2	91.4	0
2	97.4	0
2	98.4	0
2	98.4	0
2	117.4	0
2	114.4	0
2	127.4	0
2	131	0
2	125	0
2	117.3	0
2	110.3	0
2	109.3	0
2	112.3	0
2	105.3	0
2	104.3	0
2	113.3	0
2	111	0
2	120	0
2	121	0
2	121	0
2	115	0
